Date,Customer Acquisition Type,State,Product,Price,Units,Revenue,Delivery Performance,Return,Customer Satisfaction,,,,,,,,,,,
13-06-2019,Ad,Tennessee,Product 5,399,1,399,on-time,yes,(2) low,,,,,,,,,,,
13-06-2019,Ad,South Carolina,Product 5,399,1,399,delayed,no,(5) very high,,,,,,,,,,,
20-06-2019,Ad,Alabama,Product 5,399,6,2394,on-time,no,(2) low,,,,,,,,,,,
20-06-2019,Ad,Georgia,Product 5,399,8,3192,on-time,no,(4) high,,,,,,,,,,,
22-06-2019,Ad,Georgia,Product 5,399,8,3192,on-time,no,(2) low,,,,,,,,,,,
22-06-2019,Ad,North Carolina,Product 5,399,8,3192,delayed,no,(3) ok,,,,,,,,,,,
23-06-2019,Ad,Alabama,Product 5,399,7,2793,on-time,no,(3) ok,,,,,,,,,,,
23-06-2019,Ad,Mississippi,Product 5,399,10,3990,delayed,no,(1) very low,,,,,,,,,,,
25-06-2019,Ad,Georgia,Product 5,399,9,3591,on-time,no,(4) high,,,,,,,,,,,
25-06-2019,Ad,North Carolina,Product 5,399,8,3192,on-time,no,(3) ok,,,,,,,,,,,
25-06-2019,Ad,Florida,Product 5,399,6,2394,on-time,no,(3) ok,,,,,,,,,,,
25-06-2019,Ad,North Carolina,Product 5,399,8,3192,on-time,no,(4) high,,,,,,,,,,,
26-06-2019,Ad,North Carolina,Product 5,399,6,2394,on-time,no,(1) very low,,,,,,,,,,,
27-06-2019,Ad,Florida,Product 5,399,2,798,on-time,no,(2) low,,,,,,,,,,,
02-07-2019,Ad,South Carolina,Product 5,399,1,399,delayed,yes,(4) high,,,,,,,,,,,
02-07-2019,Ad,Florida,Product 5,399,7,2793,delayed,yes,(1) very low,,,,,,,,,,,
08-07-2019,Ad,Tennessee,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
10-07-2019,Ad,Tennessee,Product 5,399,6,2394,delayed,no,(1) very low,,,,,,,,,,,
12-07-2019,Ad,North Carolina,Product 5,399,4,1596,on-time,no,(3) ok,,,,,,,,,,,
22-07-2019,Ad,Mississippi,Product 5,399,9,3591,on-time,yes,(4) high,,,,,,,,,,,
27-07-2019,Ad,Tennessee,Product 5,399,9,3591,on-time,no,(3) ok,,,,,,,,,,,
30-07-2019,Ad,Georgia,Product 5,399,2,798,on-time,no,(2) low,,,,,,,,,,,
31-07-2019,Ad,South Carolina,Product 5,399,4,1596,delayed,no,(3) ok,,,,,,,,,,,
02-08-2019,Ad,North Carolina,Product 5,399,4,1596,on-time,no,(4) high,,,,,,,,,,,
03-08-2019,Ad,Florida,Product 5,399,8,3192,on-time,no,(3) ok,,,,,,,,,,,
03-08-2019,Ad,Alabama,Product 5,399,3,1197,delayed,no,(4) high,,,,,,,,,,,
09-08-2019,Ad,South Carolina,Product 5,399,4,1596,on-time,no,(3) ok,,,,,,,,,,,
10-08-2019,Ad,Mississippi,Product 5,399,10,3990,on-time,no,(1) very low,,,,,,,,,,,
12-08-2019,Ad,Tennessee,Product 5,399,2,798,delayed,no,(5) very high,,,,,,,,,,,
14-08-2019,Ad,South Carolina,Product 5,399,2,798,delayed,no,(2) low,,,,,,,,,,,
15-08-2019,Ad,South Carolina,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
18-08-2019,Ad,Mississippi,Product 5,399,6,2394,on-time,no,(1) very low,,,,,,,,,,,
19-08-2019,Ad,Georgia,Product 5,399,1,399,on-time,no,(2) low,,,,,,,,,,,
20-08-2019,Ad,Tennessee,Product 5,399,6,2394,on-time,no,(2) low,,,,,,,,,,,
24-08-2019,Ad,Florida,Product 5,399,2,798,on-time,yes,(3) ok,,,,,,,,,,,
01-09-2019,Ad,North Carolina,Product 5,399,4,1596,on-time,no,(5) very high,,,,,,,,,,,
04-09-2019,Ad,North Carolina,Product 5,399,1,399,on-time,no,(3) ok,,,,,,,,,,,
05-09-2019,Ad,Georgia,Product 5,399,9,3591,on-time,no,(3) ok,,,,,,,,,,,
07-09-2019,Ad,Georgia,Product 5,399,4,1596,on-time,no,(3) ok,,,,,,,,,,,
07-09-2019,Ad,Georgia,Product 5,399,7,2793,on-time,no,(2) low,,,,,,,,,,,
10-09-2019,Ad,Mississippi,Product 5,399,9,3591,delayed,yes,(1) very low,,,,,,,,,,,
17-09-2019,Ad,North Carolina,Product 5,399,8,3192,on-time,no,(2) low,,,,,,,,,,,
18-09-2019,Ad,South Carolina,Product 5,399,10,3990,delayed,no,(3) ok,,,,,,,,,,,
19-09-2019,Ad,Florida,Product 5,399,6,2394,delayed,no,(3) ok,,,,,,,,,,,
19-09-2019,Ad,Mississippi,Product 5,399,10,3990,delayed,no,(4) high,,,,,,,,,,,
19-09-2019,Ad,Tennessee,Product 5,399,9,3591,on-time,no,(1) very low,,,,,,,,,,,
26-09-2019,Ad,North Carolina,Product 5,399,10,3990,on-time,no,(5) very high,,,,,,,,,,,
26-09-2019,Ad,Georgia,Product 5,399,3,1197,on-time,no,(2) low,,,,,,,,,,,
26-09-2019,Ad,South Carolina,Product 5,399,6,2394,on-time,no,(1) very low,,,,,,,,,,,
27-09-2019,Ad,Tennessee,Product 5,399,4,1596,on-time,no,(3) ok,,,,,,,,,,,
05-10-2019,Ad,Florida,Product 5,399,5,1995,on-time,no,(4) high,,,,,,,,,,,
05-10-2019,Ad,Tennessee,Product 5,399,10,3990,on-time,yes,(3) ok,,,,,,,,,,,
07-10-2019,Ad,North Carolina,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
17-10-2019,Ad,Florida,Product 5,399,6,2394,delayed,no,(3) ok,,,,,,,,,,,
22-10-2019,Ad,Tennessee,Product 5,399,3,1197,on-time,no,(3) ok,,,,,,,,,,,
25-10-2019,Ad,Mississippi,Product 5,399,5,1995,delayed,no,(3) ok,,,,,,,,,,,
30-10-2019,Ad,South Carolina,Product 5,399,8,3192,on-time,yes,(4) high,,,,,,,,,,,
30-10-2019,Ad,South Carolina,Product 5,399,3,1197,on-time,no,(2) low,,,,,,,,,,,
03-11-2019,Ad,Florida,Product 5,399,5,1995,on-time,yes,(4) high,,,,,,,,,,,
04-11-2019,Ad,South Carolina,Product 5,399,9,3591,on-time,no,(4) high,,,,,,,,,,,
09-11-2019,Ad,Georgia,Product 5,399,1,399,delayed,no,(3) ok,,,,,,,,,,,
17-11-2019,Ad,North Carolina,Product 5,399,9,3591,on-time,no,(4) high,,,,,,,,,,,
19-11-2019,Ad,North Carolina,Product 5,399,5,1995,delayed,no,(3) ok,,,,,,,,,,,
20-11-2019,Ad,North Carolina,Product 5,399,8,3192,on-time,no,(4) high,,,,,,,,,,,
24-11-2019,Ad,Florida,Product 5,399,6,2394,delayed,no,(4) high,,,,,,,,,,,
24-11-2019,Ad,Georgia,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
27-11-2019,Ad,Tennessee,Product 5,399,10,3990,delayed,no,(3) ok,,,,,,,,,,,
30-11-2019,Ad,Mississippi,Product 5,399,3,1197,on-time,no,(3) ok,,,,,,,,,,,
02-12-2019,Ad,North Carolina,Product 5,399,8,3192,on-time,no,(4) high,,,,,,,,,,,
02-12-2019,Ad,Mississippi,Product 5,399,5,1995,on-time,no,(3) ok,,,,,,,,,,,
08-12-2019,Ad,South Carolina,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
09-12-2019,Ad,Mississippi,Product 5,399,10,3990,delayed,yes,(4) high,,,,,,,,,,,
09-12-2019,Ad,Alabama,Product 5,399,9,3591,delayed,yes,(1) very low,,,,,,,,,,,
11-12-2019,Ad,Florida,Product 5,399,9,3591,on-time,no,(3) ok,,,,,,,,,,,
15-12-2019,Ad,Georgia,Product 5,399,5,1995,delayed,no,(2) low,,,,,,,,,,,
15-12-2019,Ad,North Carolina,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
15-12-2019,Ad,South Carolina,Product 5,399,4,1596,on-time,no,(5) very high,,,,,,,,,,,
15-12-2019,Ad,Tennessee,Product 5,399,1,399,delayed,no,(2) low,,,,,,,,,,,
21-12-2019,Ad,South Carolina,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
22-12-2019,Ad,Alabama,Product 5,399,2,798,on-time,no,(2) low,,,,,,,,,,,
25-12-2019,Ad,North Carolina,Product 5,399,3,1197,delayed,no,(1) very low,,,,,,,,,,,
26-12-2019,Ad,Georgia,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
29-12-2019,Ad,Alabama,Product 5,399,5,1995,on-time,no,(4) high,,,,,,,,,,,
30-12-2019,Ad,Florida,Product 5,399,1,399,on-time,no,(3) ok,,,,,,,,,,,
30-12-2019,Ad,Mississippi,Product 5,399,5,1995,delayed,no,(3) ok,,,,,,,,,,,
30-12-2019,Ad,South Carolina,Product 5,399,1,399,delayed,yes,(4) high,,,,,,,,,,,
30-12-2019,Ad,South Carolina,Product 5,399,10,3990,on-time,no,(2) low,,,,,,,,,,,
31-12-2019,Ad,South Carolina,Product 5,399,4,1596,on-time,no,(4) high,,,,,,,,,,,
03-01-2017,Organic,Georgia,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
05-01-2017,Organic,Florida,Product 1,499,10,4990,delayed,no,(4) high,,,,,,,,,,,
06-01-2017,Organic,Mississippi,Product 1,499,1,499,on-time,no,(1) very low,,,,,,,,,,,
07-01-2017,Organic,South Carolina,Product 1,499,4,1996,delayed,no,(2) low,,,,,,,,,,,
10-01-2017,Organic,Georgia,Product 1,499,7,3493,delayed,no,(3) ok,,,,,,,,,,,
19-01-2017,Organic,Mississippi,Product 1,499,6,2994,on-time,no,(3) ok,,,,,,,,,,,
21-01-2017,Organic,Alabama,Product 1,499,4,1996,on-time,no,(1) very low,,,,,,,,,,,
21-01-2017,Organic,Georgia,Product 1,499,8,3992,on-time,no,(4) high,,,,,,,,,,,
22-01-2017,Organic,North Carolina,Product 1,499,6,2994,on-time,no,(3) ok,,,,,,,,,,,
30-01-2017,Organic,Tennessee,Product 1,499,10,4990,on-time,no,(3) ok,,,,,,,,,,,
01-02-2017,Organic,South Carolina,Product 1,499,8,3992,on-time,no,(3) ok,,,,,,,,,,,
05-02-2017,Organic,Mississippi,Product 1,499,9,4491,delayed,no,(4) high,,,,,,,,,,,
07-02-2017,Organic,South Carolina,Product 1,499,6,2994,on-time,no,(4) high,,,,,,,,,,,
17-02-2017,Organic,Mississippi,Product 1,499,3,1497,on-time,no,(3) ok,,,,,,,,,,,
18-02-2017,Organic,Tennessee,Product 1,499,2,998,on-time,no,(2) low,,,,,,,,,,,
24-02-2017,Organic,South Carolina,Product 1,499,7,3493,on-time,no,(2) low,,,,,,,,,,,
26-02-2017,Organic,Tennessee,Product 1,499,2,998,on-time,no,(5) very high,,,,,,,,,,,
01-03-2017,Organic,Alabama,Product 1,499,5,2495,on-time,no,(4) high,,,,,,,,,,,
07-03-2017,Organic,Mississippi,Product 1,499,8,3992,delayed,no,(4) high,,,,,,,,,,,
08-03-2017,Organic,North Carolina,Product 1,499,10,4990,delayed,no,(3) ok,,,,,,,,,,,
10-03-2017,Organic,Florida,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
23-03-2017,Organic,Mississippi,Product 1,499,10,4990,on-time,no,(2) low,,,,,,,,,,,
26-03-2017,Organic,Tennessee,Product 1,499,9,4491,on-time,no,(4) high,,,,,,,,,,,
04-04-2017,Organic,South Carolina,Product 1,499,4,1996,on-time,no,(1) very low,,,,,,,,,,,
10-04-2017,Organic,Tennessee,Product 1,499,7,3493,on-time,no,(5) very high,,,,,,,,,,,
13-04-2017,Organic,Mississippi,Product 1,499,7,3493,on-time,no,(2) low,,,,,,,,,,,
13-04-2017,Organic,South Carolina,Product 1,499,8,3992,on-time,no,(3) ok,,,,,,,,,,,
13-04-2017,Organic,Georgia,Product 1,499,4,1996,on-time,no,(2) low,,,,,,,,,,,
14-04-2017,Organic,Georgia,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
15-04-2017,Organic,North Carolina,Product 1,499,7,3493,on-time,no,(4) high,,,,,,,,,,,
18-04-2017,Organic,Alabama,Product 1,499,2,998,delayed,no,(3) ok,,,,,,,,,,,
20-04-2017,Organic,Mississippi,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
20-04-2017,Organic,Tennessee,Product 1,499,6,2994,on-time,no,(3) ok,,,,,,,,,,,
24-04-2017,Organic,North Carolina,Product 1,499,7,3493,on-time,no,(3) ok,,,,,,,,,,,
25-04-2017,Organic,Mississippi,Product 1,499,5,2495,on-time,no,(2) low,,,,,,,,,,,
26-04-2017,Organic,North Carolina,Product 1,499,4,1996,delayed,no,(4) high,,,,,,,,,,,
27-04-2017,Organic,Florida,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
27-04-2017,Organic,North Carolina,Product 1,499,1,499,delayed,no,(2) low,,,,,,,,,,,
01-05-2017,Organic,South Carolina,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
04-05-2017,Organic,Georgia,Product 1,499,3,1497,delayed,no,(2) low,,,,,,,,,,,
04-05-2017,Organic,Mississippi,Product 1,499,6,2994,on-time,no,(5) very high,,,,,,,,,,,
06-05-2017,Organic,Mississippi,Product 1,499,10,4990,on-time,no,(2) low,,,,,,,,,,,
07-05-2017,Organic,Mississippi,Product 1,499,8,3992,delayed,yes,(4) high,,,,,,,,,,,
09-05-2017,Organic,South Carolina,Product 1,499,3,1497,on-time,yes,(3) ok,,,,,,,,,,,
11-05-2017,Organic,Florida,Product 1,499,8,3992,delayed,no,(2) low,,,,,,,,,,,
11-05-2017,Organic,Tennessee,Product 1,499,2,998,on-time,no,(5) very high,,,,,,,,,,,
13-05-2017,Organic,North Carolina,Product 1,499,8,3992,delayed,no,(3) ok,,,,,,,,,,,
13-05-2017,Organic,Florida,Product 1,499,2,998,on-time,no,(3) ok,,,,,,,,,,,
14-05-2017,Organic,South Carolina,Product 1,499,9,4491,on-time,no,(5) very high,,,,,,,,,,,
14-05-2017,Organic,Florida,Product 1,499,9,4491,on-time,no,(5) very high,,,,,,,,,,,
14-05-2017,Organic,South Carolina,Product 1,499,8,3992,delayed,no,(3) ok,,,,,,,,,,,
22-05-2017,Organic,Alabama,Product 1,499,2,998,on-time,no,(4) high,,,,,,,,,,,
25-05-2017,Organic,North Carolina,Product 1,499,6,2994,delayed,no,(4) high,,,,,,,,,,,
26-05-2017,Organic,Tennessee,Product 1,499,5,2495,on-time,no,(3) ok,,,,,,,,,,,
30-05-2017,Organic,Mississippi,Product 1,499,3,1497,on-time,no,(3) ok,,,,,,,,,,,
30-05-2017,Organic,South Carolina,Product 1,499,5,2495,delayed,no,(3) ok,,,,,,,,,,,
05-06-2017,Organic,Georgia,Product 1,499,9,4491,on-time,no,(4) high,,,,,,,,,,,
09-06-2017,Organic,South Carolina,Product 1,499,9,4491,on-time,no,(3) ok,,,,,,,,,,,
11-06-2017,Organic,Tennessee,Product 1,499,4,1996,delayed,no,(4) high,,,,,,,,,,,
14-06-2017,Organic,Georgia,Product 1,499,7,3493,on-time,yes,(4) high,,,,,,,,,,,
14-06-2017,Organic,Florida,Product 1,499,1,499,delayed,no,(3) ok,,,,,,,,,,,
18-06-2017,Organic,Tennessee,Product 1,499,10,4990,delayed,no,(5) very high,,,,,,,,,,,
27-06-2017,Organic,Florida,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
02-07-2017,Organic,Mississippi,Product 1,499,10,4990,on-time,no,(5) very high,,,,,,,,,,,
03-07-2017,Organic,South Carolina,Product 1,499,2,998,on-time,no,(3) ok,,,,,,,,,,,
03-07-2017,Organic,Alabama,Product 1,499,3,1497,on-time,no,(3) ok,,,,,,,,,,,
04-07-2017,Organic,North Carolina,Product 1,499,5,2495,on-time,no,(3) ok,,,,,,,,,,,
07-07-2017,Organic,Tennessee,Product 1,499,4,1996,delayed,no,(3) ok,,,,,,,,,,,
07-07-2017,Organic,Mississippi,Product 1,499,9,4491,delayed,no,(3) ok,,,,,,,,,,,
10-07-2017,Organic,Tennessee,Product 1,499,1,499,on-time,no,(1) very low,,,,,,,,,,,
13-07-2017,Organic,South Carolina,Product 1,499,5,2495,delayed,no,(3) ok,,,,,,,,,,,
13-07-2017,Organic,Tennessee,Product 1,499,10,4990,delayed,no,(5) very high,,,,,,,,,,,
17-07-2017,Organic,Georgia,Product 1,499,9,4491,on-time,no,(4) high,,,,,,,,,,,
17-07-2017,Organic,North Carolina,Product 1,499,5,2495,delayed,no,(3) ok,,,,,,,,,,,
27-07-2017,Organic,Georgia,Product 1,499,9,4491,delayed,no,(5) very high,,,,,,,,,,,
30-07-2017,Organic,Alabama,Product 1,499,3,1497,on-time,no,(3) ok,,,,,,,,,,,
31-07-2017,Organic,Tennessee,Product 1,499,7,3493,delayed,no,(2) low,,,,,,,,,,,
02-08-2017,Organic,South Carolina,Product 1,499,7,3493,on-time,no,(4) high,,,,,,,,,,,
03-08-2017,Organic,Tennessee,Product 1,499,2,998,on-time,no,(4) high,,,,,,,,,,,
07-08-2017,Organic,Alabama,Product 1,499,8,3992,on-time,no,(4) high,,,,,,,,,,,
10-08-2017,Organic,South Carolina,Product 1,499,1,499,on-time,yes,(5) very high,,,,,,,,,,,
12-08-2017,Organic,North Carolina,Product 1,499,8,3992,delayed,no,(4) high,,,,,,,,,,,
15-08-2017,Organic,Alabama,Product 1,499,5,2495,on-time,no,(1) very low,,,,,,,,,,,
23-08-2017,Organic,Georgia,Product 1,499,8,3992,on-time,yes,(3) ok,,,,,,,,,,,
25-08-2017,Organic,North Carolina,Product 1,499,3,1497,on-time,no,(3) ok,,,,,,,,,,,
26-08-2017,Organic,Tennessee,Product 1,499,6,2994,on-time,no,(2) low,,,,,,,,,,,
31-08-2017,Organic,South Carolina,Product 1,499,4,1996,on-time,no,(2) low,,,,,,,,,,,
31-08-2017,Organic,North Carolina,Product 1,499,10,4990,on-time,yes,(3) ok,,,,,,,,,,,
04-09-2017,Organic,Tennessee,Product 1,499,2,998,on-time,no,(5) very high,,,,,,,,,,,
05-09-2017,Organic,Florida,Product 1,499,8,3992,on-time,no,(3) ok,,,,,,,,,,,
07-09-2017,Organic,Tennessee,Product 1,499,10,4990,on-time,no,(5) very high,,,,,,,,,,,
08-09-2017,Organic,Florida,Product 1,499,5,2495,delayed,no,(2) low,,,,,,,,,,,
09-09-2017,Organic,South Carolina,Product 1,499,9,4491,delayed,no,(3) ok,,,,,,,,,,,
09-09-2017,Organic,Florida,Product 1,499,2,998,delayed,no,(3) ok,,,,,,,,,,,
10-09-2017,Organic,Alabama,Product 1,499,9,4491,on-time,no,(3) ok,,,,,,,,,,,
11-09-2017,Organic,Mississippi,Product 1,499,3,1497,on-time,no,(4) high,,,,,,,,,,,
17-09-2017,Organic,Georgia,Product 1,499,2,998,on-time,no,(3) ok,,,,,,,,,,,
17-09-2017,Organic,Georgia,Product 1,499,6,2994,on-time,no,(2) low,,,,,,,,,,,
22-09-2017,Organic,North Carolina,Product 1,499,6,2994,on-time,yes,(3) ok,,,,,,,,,,,
22-09-2017,Organic,Alabama,Product 1,499,5,2495,delayed,yes,(3) ok,,,,,,,,,,,
30-09-2017,Organic,North Carolina,Product 1,499,7,3493,on-time,no,(3) ok,,,,,,,,,,,
01-10-2017,Organic,Georgia,Product 1,499,5,2495,delayed,no,(3) ok,,,,,,,,,,,
02-10-2017,Organic,Florida,Product 1,499,6,2994,delayed,no,(3) ok,,,,,,,,,,,
04-10-2017,Organic,Tennessee,Product 1,499,5,2495,on-time,no,(3) ok,,,,,,,,,,,
05-10-2017,Organic,Mississippi,Product 1,499,3,1497,delayed,no,(4) high,,,,,,,,,,,
06-10-2017,Organic,Georgia,Product 1,499,4,1996,on-time,no,(2) low,,,,,,,,,,,
09-10-2017,Organic,Georgia,Product 1,499,6,2994,on-time,no,(5) very high,,,,,,,,,,,
15-10-2017,Organic,South Carolina,Product 1,499,2,998,delayed,no,(3) ok,,,,,,,,,,,
17-10-2017,Organic,Mississippi,Product 1,499,2,998,delayed,no,(3) ok,,,,,,,,,,,
18-10-2017,Organic,South Carolina,Product 1,499,4,1996,on-time,no,(3) ok,,,,,,,,,,,
23-10-2017,Organic,North Carolina,Product 1,499,1,499,delayed,no,(3) ok,,,,,,,,,,,
25-10-2017,Organic,Tennessee,Product 1,499,5,2495,on-time,no,(3) ok,,,,,,,,,,,
27-10-2017,Organic,Florida,Product 1,499,10,4990,delayed,no,(1) very low,,,,,,,,,,,
27-10-2017,Organic,Georgia,Product 1,499,3,1497,on-time,no,(2) low,,,,,,,,,,,
28-10-2017,Organic,Florida,Product 1,499,9,4491,on-time,no,(1) very low,,,,,,,,,,,
09-11-2017,Organic,Tennessee,Product 1,499,1,499,delayed,no,(3) ok,,,,,,,,,,,
10-11-2017,Organic,North Carolina,Product 1,499,2,998,on-time,no,(2) low,,,,,,,,,,,
10-11-2017,Organic,Tennessee,Product 1,499,4,1996,on-time,no,(5) very high,,,,,,,,,,,
15-11-2017,Organic,Mississippi,Product 1,499,7,3493,delayed,no,(2) low,,,,,,,,,,,
15-11-2017,Organic,Georgia,Product 1,499,4,1996,on-time,no,(3) ok,,,,,,,,,,,
16-11-2017,Organic,Georgia,Product 1,499,6,2994,on-time,no,(1) very low,,,,,,,,,,,
16-11-2017,Organic,Florida,Product 1,499,10,4990,on-time,no,(4) high,,,,,,,,,,,
25-11-2017,Organic,North Carolina,Product 1,499,5,2495,delayed,no,(2) low,,,,,,,,,,,
25-11-2017,Organic,Alabama,Product 1,499,7,3493,on-time,no,(1) very low,,,,,,,,,,,
27-11-2017,Organic,Georgia,Product 1,499,8,3992,on-time,no,(3) ok,,,,,,,,,,,
28-11-2017,Organic,Florida,Product 1,499,9,4491,on-time,no,(3) ok,,,,,,,,,,,
28-11-2017,Organic,Florida,Product 1,499,8,3992,delayed,yes,(1) very low,,,,,,,,,,,
28-11-2017,Organic,Alabama,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
29-11-2017,Organic,Alabama,Product 1,499,1,499,on-time,no,(2) low,,,,,,,,,,,
01-12-2017,Organic,North Carolina,Product 1,499,8,3992,on-time,no,(3) ok,,,,,,,,,,,
03-12-2017,Organic,Mississippi,Product 1,499,5,2495,on-time,no,(2) low,,,,,,,,,,,
04-12-2017,Organic,North Carolina,Product 1,499,10,4990,delayed,no,(3) ok,,,,,,,,,,,
05-12-2017,Organic,Mississippi,Product 1,499,5,2495,delayed,no,(3) ok,,,,,,,,,,,
06-12-2017,Organic,Florida,Product 1,499,5,2495,on-time,no,(3) ok,,,,,,,,,,,
22-12-2017,Organic,South Carolina,Product 1,499,3,1497,on-time,yes,(3) ok,,,,,,,,,,,
26-12-2017,Organic,Tennessee,Product 1,499,10,4990,delayed,no,(3) ok,,,,,,,,,,,
02-01-2018,Organic,South Carolina,Product 1,499,9,4491,on-time,no,(4) high,,,,,,,,,,,
02-01-2018,Organic,Tennessee,Product 1,499,7,3493,on-time,yes,(3) ok,,,,,,,,,,,
02-01-2018,Organic,Georgia,Product 1,499,5,2495,on-time,no,(3) ok,,,,,,,,,,,
02-01-2018,Organic,Tennessee,Product 1,499,8,3992,on-time,no,(3) ok,,,,,,,,,,,
02-01-2018,Organic,Tennessee,Product 1,499,7,3493,on-time,no,(1) very low,,,,,,,,,,,
08-01-2018,Organic,Georgia,Product 1,499,3,1497,delayed,no,(2) low,,,,,,,,,,,
10-01-2018,Organic,Mississippi,Product 1,499,8,3992,on-time,no,(5) very high,,,,,,,,,,,
13-01-2018,Organic,Florida,Product 1,499,6,2994,delayed,no,(3) ok,,,,,,,,,,,
15-01-2018,Organic,Mississippi,Product 1,499,10,4990,on-time,no,(4) high,,,,,,,,,,,
18-01-2018,Organic,Florida,Product 1,499,2,998,delayed,no,(3) ok,,,,,,,,,,,
26-01-2018,Organic,South Carolina,Product 1,499,4,1996,on-time,no,(5) very high,,,,,,,,,,,
28-01-2018,Organic,Tennessee,Product 1,499,9,4491,on-time,no,(3) ok,,,,,,,,,,,
29-01-2018,Organic,Tennessee,Product 1,499,2,998,on-time,yes,(3) ok,,,,,,,,,,,
30-01-2018,Organic,Tennessee,Product 1,499,6,2994,on-time,no,(3) ok,,,,,,,,,,,
01-02-2018,Organic,North Carolina,Product 1,499,2,998,delayed,no,(4) high,,,,,,,,,,,
02-02-2018,Organic,South Carolina,Product 1,499,5,2495,on-time,no,(4) high,,,,,,,,,,,
02-02-2018,Organic,Georgia,Product 1,499,6,2994,on-time,no,(2) low,,,,,,,,,,,
04-02-2018,Organic,Alabama,Product 1,499,8,3992,delayed,no,(2) low,,,,,,,,,,,
09-02-2018,Organic,Mississippi,Product 1,499,3,1497,delayed,yes,(2) low,,,,,,,,,,,
09-02-2018,Organic,Florida,Product 1,499,2,998,on-time,no,(3) ok,,,,,,,,,,,
09-02-2018,Organic,Georgia,Product 1,499,6,2994,on-time,no,(5) very high,,,,,,,,,,,
09-02-2018,Organic,Tennessee,Product 1,499,2,998,on-time,no,(3) ok,,,,,,,,,,,
11-02-2018,Organic,South Carolina,Product 1,499,5,2495,on-time,no,(5) very high,,,,,,,,,,,
11-02-2018,Organic,Georgia,Product 1,499,2,998,on-time,no,(2) low,,,,,,,,,,,
17-02-2018,Organic,Mississippi,Product 1,499,2,998,on-time,no,(3) ok,,,,,,,,,,,
18-02-2018,Organic,South Carolina,Product 1,499,4,1996,on-time,no,(2) low,,,,,,,,,,,
20-02-2018,Organic,Mississippi,Product 1,499,7,3493,on-time,no,(5) very high,,,,,,,,,,,
21-02-2018,Organic,South Carolina,Product 1,499,3,1497,on-time,no,(3) ok,,,,,,,,,,,
23-02-2018,Organic,South Carolina,Product 1,499,9,4491,on-time,no,(3) ok,,,,,,,,,,,
28-02-2018,Organic,Georgia,Product 1,499,3,1497,on-time,no,(3) ok,,,,,,,,,,,
02-03-2018,Organic,Florida,Product 1,499,4,1996,on-time,no,(4) high,,,,,,,,,,,
06-03-2018,Organic,Tennessee,Product 1,499,6,2994,on-time,no,(3) ok,,,,,,,,,,,
12-03-2018,Organic,Mississippi,Product 1,499,6,2994,delayed,no,(3) ok,,,,,,,,,,,
16-03-2018,Organic,Florida,Product 1,499,3,1497,on-time,no,(1) very low,,,,,,,,,,,
16-03-2018,Organic,Georgia,Product 1,499,5,2495,on-time,no,(4) high,,,,,,,,,,,
18-03-2018,Organic,Tennessee,Product 1,499,9,4491,on-time,no,(1) very low,,,,,,,,,,,
21-03-2018,Organic,Mississippi,Product 1,499,1,499,on-time,no,(1) very low,,,,,,,,,,,
25-03-2018,Organic,Tennessee,Product 1,499,4,1996,on-time,yes,(4) high,,,,,,,,,,,
27-03-2018,Organic,Tennessee,Product 1,499,6,2994,on-time,no,(3) ok,,,,,,,,,,,
01-04-2018,Organic,Florida,Product 1,499,8,3992,delayed,no,(3) ok,,,,,,,,,,,
02-04-2018,Organic,North Carolina,Product 1,499,2,998,delayed,no,(2) low,,,,,,,,,,,
03-04-2018,Organic,Alabama,Product 1,499,3,1497,on-time,no,(3) ok,,,,,,,,,,,
04-04-2018,Organic,South Carolina,Product 1,499,7,3493,delayed,no,(3) ok,,,,,,,,,,,
08-04-2018,Organic,Mississippi,Product 1,499,3,1497,delayed,no,(5) very high,,,,,,,,,,,
12-04-2018,Organic,South Carolina,Product 1,499,9,4491,delayed,no,(3) ok,,,,,,,,,,,
12-04-2018,Organic,North Carolina,Product 1,499,6,2994,on-time,no,(3) ok,,,,,,,,,,,
12-04-2018,Organic,Florida,Product 1,499,1,499,on-time,no,(5) very high,,,,,,,,,,,
13-04-2018,Organic,South Carolina,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
16-04-2018,Organic,Georgia,Product 1,499,1,499,delayed,no,(3) ok,,,,,,,,,,,
